traffic_type,app,split,protocol_id,rtt,rtt_valid,syn_count,fin_count,rst_count,n_dst_ips,n_dst_ports,n_src_ports,conn_per_sec,packet_sizes,iats,directions
metaverse,Zepeto,pretrain,0,0.024451,True,1,1,1,19,6,1136,0.168056,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40]","[0.0, 0.024451, 0.000196, 0.002323, 0.029281, 0.844139, 0.252384, 0.004485, 0.071629, 27.479874, 0.000124, 0.000352]","[1, -1, 1, -1, 1, -1, 1, -1, 1, 1, -1, -1]"
metaverse,Zepeto,downstream_train,0,0.029193,True,1,0,0,19,6,1136,0.168056,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 1536, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 8111, 40, 2764, 40, 40, 4126, 40, 3132, 40, 6850, 40, 40, 2576, 40, 1402, 40, 40, 4126, 40, 10000, 40, 40, 40, 10000, 40, 40, 10000, 40, 40, 40]","[0.0, 0.029193, 0.000409, 0.000986, 0.032185, 0.083989, 0.000653, 0.000207, 0.027078, 0.276544, 0.043247, 0.0018, 0.002587, 0.000454, 0.000429, 0.000378, 0.000291, 0.000311, 0.000271, 6.1e-05, 0.000118, 0.017784, 0.001859, 0.000413, 0.000383, 0.000855, 0.000294, 0.000308, 0.000299, 0.000352, 0.000277, 0.000322, 0.000453, 0.000324, 9.1e-05, 0.000152, 0.00033, 0.000536, 0.000321, 6.9e-05, 0.000145, 0.000417, 0.0001, 0.012822, 7.4e-05, 0.000117, 4.2e-05, 0.000112, 6.6e-05, 6.6e-05, 0.000119, 4.4e-05, 6.7e-05, 0.006308, 0.001289, 0.000887, 0.00369, 0.001741, 0.001209, 0.003647, 0.000676, 0.000798, 0.001835, 0.00228]","[1, -1, 1, -1, 1, -1, -1, -1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, -1, 1, 1, -1, 1, -1, 1, -1, 1, 1, -1, 1, -1, 1, 1, -1, 1, -1, 1, 1, 1, -1, 1, 1, -1, 1, 1, 1]"
metaverse,Zepeto,pretrain,0,0.037328,True,1,0,0,19,6,1136,0.168056,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 2550, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 10000, 40, 40, 40, 10000, 40, 40, 10000, 40, 40, 40, 10000, 40, 224, 40, 40, 10000, 40, 40, 2848, 40, 40, 10000, 40, 40, 40, 10000]","[0.0, 0.037328, 0.000592, 0.000621, 0.04218, 0.204103, 0.000675, 0.000425, 0.024791, 0.126956, 0.029066, 0.000555, 0.000798, 0.004318, 0.002919, 0.004755, 0.001738, 0.002488, 0.000449, 0.000489, 0.000183, 0.000121, 0.005303, 0.000569, 0.000366, 0.000281, 0.000312, 0.012119, 0.001747, 0.000477, 0.000313, 0.000855, 0.000292, 0.000308, 0.000299, 0.000353, 0.000276, 0.000157, 0.000168, 0.000452, 0.000325, 0.000105, 0.000118, 0.000263, 9.8e-05, 0.000508, 0.000319, 0.000213, 5.4e-05, 0.000149, 5.1e-05, 9.6e-05, 0.0114, 9.1e-05, 0.000108, 0.000192, 0.000113, 6e-05, 0.020589, 0.000873, 0.000602, 0.001835, 0.003225, 0.00077]","[1, -1, 1, -1, 1, -1, -1, -1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, -1, 1, 1, -1, 1, 1, 1, -1, 1, -1, 1, 1, -1, 1, 1, -1, 1, 1, -1, 1, 1, 1, -1]"
metaverse,Zepeto,pretrain,0,0.035206,True,1,0,0,19,6,1136,0.168056,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 220, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 10000, 40, 40, 10000, 40, 40, 4028, 40, 40, 9148, 40, 40, 2764, 40, 4126, 40, 1402, 40, 40, 10000, 40, 40, 2848, 40, 40, 10000]","[0.0, 0.035206, 0.000242, 0.00096, 0.03866, 0.273837, 0.024689, 0.058603, 0.029462, 0.000797, 0.00031, 0.004012, 0.002919, 0.004756, 0.002255, 0.001919, 0.000453, 0.000477, 0.000198, 0.000114, 0.005385, 0.013559, 0.001745, 0.000478, 0.000312, 0.000855, 0.000291, 0.000331, 0.000276, 0.000353, 0.000276, 0.000326, 0.000451, 0.000325, 0.000223, 0.000264, 0.000606, 0.000318, 0.000126, 8.7e-05, 0.000205, 7.5e-05, 7.2e-05, 0.000149, 0.000144, 0.000101, 0.011005, 0.000113, 8.4e-05, 0.000194, 0.000598, 4.4e-05, 4.8e-05, 4.5e-05, 2.8e-05, 4.6e-05, 0.00891, 0.000436, 0.000315, 0.004691, 0.001054, 0.00091, 0.003666, 0.000949]","[1, -1, 1, -1, 1, -1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1, -1, 1, 1, -1, 1, 1, -1, 1, 1, -1, 1, -1, 1, -1, 1, 1, -1, 1, 1, -1, 1, 1, -1]"
metaverse,Zepeto,test,0,0.028766,True,1,2,0,19,6,1136,0.168056,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40]","[0.0, 0.028766, 0.000458, 0.00101, 0.032484, 0.353475, 0.003876, 0.022691, 0.001733, 0.082624, 0.003229, 0.004684, 0.032221, 27.240804, 0.0003, 0.00011, 0.03483]","[1, -1, 1, -1, 1, -1, -1, 1, -1, 1, 1, 1, 1, -1, 1, -1, -1]"
metaverse,Zepeto,pretrain,0,0.028789,True,1,2,0,19,6,1136,0.168056,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40]","[0.0, 0.028789, 0.000292, 0.378241, 0.023281, 0.095362, 0.047843, 0.002074, 0.034597, 27.301514, 0.000125, 3.1e-05, 0.032529]","[1, -1, 1, -1, 1, -1, 1, -1, 1, -1, 1, -1, -1]"
metaverse,Zepeto,downstream_train,0,0.085873,True,1,0,1,19,6,1136,0.168056,"[60, 48, 40, 40, 40, 40, 40, 40]","[0.0, 0.085873, 0.004449, 0.002119, 0.047814, 0.024006, 0.010969, 0.000332]","[1, -1, 1, -1, 1, -1, -1, -1]"
metaverse,Zepeto,pretrain,0,0.07572,True,1,0,1,19,6,1136,0.168056,"[60, 48, 40, 40, 40, 40, 40]","[0.0, 0.07572, 0.004365, 0.002337, 0.051177, 0.031125, 0.000803]","[1, -1, 1, -1, 1, -1, -1]"
metaverse,Zepeto,pretrain,0,0.070815,True,1,0,1,19,6,1136,0.168056,"[60, 48, 40, 40, 40, 40, 40, 40, 40]","[0.0, 0.070815, 0.00432, 0.002564, 0.033749, 0.003747, 0.027906, 0.004384, 0.001791]","[1, -1, 1, -1, 1, 1, -1, -1, -1]"
metaverse,Zepeto,test,0,0.065478,True,1,1,1,19,6,1136,0.168056,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40, 40]","[0.0, 0.065478, 0.004296, 0.0026, 0.038749, 0.006479, 0.011532, 0.001838, 0.004543, 0.000133, 0.002334]","[1, -1, 1, -1, 1, -1, -1, -1, 1, -1, -1]"
metaverse,Zepeto,pretrain,0,0.056743,True,1,1,1,19,6,1136,0.168056,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40]","[0.0, 0.056743, 0.004009, 0.001983, 0.03698, 0.01028, 0.009072, 0.001954, 0.000633, 0.005015, 0.000168, 0.001828]","[1, -1, 1, -1, 1, -1, -1, -1, -1, 1, -1, -1]"
metaverse,Zepeto,pretrain,0,0.051976,True,1,0,1,19,6,1136,0.168056,"[60, 48, 40, 40, 40, 40, 40]","[0.0, 0.051976, 0.00306, 0.001867, 0.034188, 0.034287, 0.004821]","[1, -1, 1, -1, 1, -1, -1]"
metaverse,Zepeto,pretrain,0,0.043385,True,1,0,1,19,6,1136,0.168056,"[60, 48, 40, 40, 40, 40, 40, 40]","[0.0, 0.043385, 0.002016, 0.001769, 0.043413, 0.022837, 0.015154, 0.000925]","[1, -1, 1, -1, 1, -1, -1, -1]"
metaverse,Zepeto,pretrain,0,0.039303,True,1,0,2,19,6,1136,0.168056,"[60, 48, 40, 40, 40, 40, 40, 40, 40]","[0.0, 0.039303, 0.002117, 0.001607, 0.036917, 0.036855, 0.005374, 0.034665, 7.1e-05]","[1, -1, 1, -1, 1, -1, -1, 1, -1]"
metaverse,Zepeto,pretrain,0,0.034851,True,1,0,1,19,6,1136,0.168056,"[60, 48, 40, 40, 40, 40, 40]","[0.0, 0.034851, 0.002096, 0.002055, 0.043018, 0.038099, 0.000839]","[1, -1, 1, -1, 1, -1, -1]"
metaverse,Zepeto,test,0,0.031102,True,1,0,1,19,6,1136,0.168056,"[60, 48, 40, 40, 40, 40, 40]","[0.0, 0.031102, 0.000331, 0.005628, 0.049602, 0.025342, 0.001651]","[1, -1, 1, -1, 1, -1, -1]"
metaverse,Zepeto,pretrain,0,0.025739,True,1,0,2,19,6,1136,0.168056,"[60, 48, 40, 40, 40, 40, 40, 40, 40]","[0.0, 0.025739, 0.000284, 0.005697, 0.040656, 0.027297, 0.00203, 0.037995, 3.3e-05]","[1, -1, 1, -1, 1, -1, -1, 1, -1]"
metaverse,Zepeto,downstream_train,0,0.025373,True,1,0,1,19,6,1136,0.168056,"[60, 48, 40, 40, 40, 40, 40]","[0.0, 0.025373, 0.000166, 0.001853, 0.038662, 0.034745, 0.001195]","[1, -1, 1, -1, 1, -1, -1]"
metaverse,Zepeto,pretrain,0,0.022951,True,1,0,2,19,6,1136,0.168056,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40]","[0.0, 0.022951, 0.000109, 0.001913, 0.038632, 0.019599, 0.007808, 0.00596, 0.025462, 4.9e-05]","[1, -1, 1, -1, 1, -1, -1, -1, 1, -1]"
metaverse,Zepeto,pretrain,0,0.029643,True,1,0,1,19,6,1136,0.168056,"[60, 48, 40, 40, 40, 40, 40]","[0.0, 0.029643, 0.000154, 0.0016, 0.033093, 0.031453, 0.001201]","[1, -1, 1, -1, 1, -1, -1]"
metaverse,Zepeto,pretrain,0,0.026552,True,1,0,1,19,6,1136,0.168056,"[60, 48, 40, 40, 40, 40, 40]","[0.0, 0.026552, 8e-05, 0.001562, 0.033076, 0.01731, 0.006866]","[1, -1, 1, -1, 1, -1, -1]"
metaverse,Zepeto,pretrain,0,0.040343,True,1,2,0,19,6,1136,0.168056,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40]","[0.0, 0.040343, 0.000162, 0.00089, 0.033888, 0.213508, 0.029957, 0.525888, 0.04539, 0.012459, 0.000201, 9.8e-05, 0.032037]","[1, -1, 1, -1, 1, -1, 1, -1, 1, -1, 1, -1, -1]"
metaverse,Zepeto,pretrain,0,0.036864,True,1,1,1,19,6,1136,0.168056,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40]","[0.0, 0.036864, 0.000154, 0.000544, 0.032178, 0.282968, 0.029987, 0.456418, 0.045352, 0.767499, 7.8e-05, 0.000267]","[1, -1, 1, -1, 1, -1, 1, -1, 1, 1, -1, -1]"
metaverse,Zepeto,pretrain,0,0.029668,True,1,1,1,19,6,1136,0.168056,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40]","[0.0, 0.029668, 9e-05, 0.000724, 0.035861, 0.348519, 0.024845, 0.392377, 0.045182, 0.774718, 0.000108, 0.000309]","[1, -1, 1, -1, 1, -1, 1, -1, 1, 1, -1, -1]"
metaverse,Zepeto,pretrain,0,0.043371,True,1,1,1,19,6,1136,0.168056,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40]","[0.0, 0.043371, 0.000423, 0.000809, 0.03279, 0.53719, 0.040939, 0.166701, 0.044587, 0.796331, 0.000101, 0.000291]","[1, -1, 1, -1, 1, -1, 1, -1, 1, 1, -1, -1]"
metaverse,Zepeto,pretrain,0,0.038329,True,1,2,0,19,6,1136,0.168056,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40]","[0.0, 0.038329, 0.000202, 0.001461, 0.032746, 0.606507, 0.032003, 0.106603, 0.044313, 0.809145, 0.000517, 8.7e-05, 0.034844]","[1, -1, 1, -1, 1, -1, 1, -1, 1, -1, 1, -1, -1]"
metaverse,Zepeto,pretrain,0,0.050243,True,1,1,1,19,6,1136,0.168056,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40]","[0.0, 0.050243, 0.000388, 0.00063, 0.036286, 0.076892, 0.028311, 0.546272, 0.042066, 0.410754, 0.00013, 0.00043]","[1, -1, 1, -1, 1, -1, 1, -1, 1, 1, -1, -1]"
metaverse,Zepeto,test,0,0.035512,True,1,2,0,19,6,1136,0.168056,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40]","[0.0, 0.035512, 0.000246, 0.001539, 0.035534, 0.220597, 0.041955, 0.389182, 0.041684, 0.555043, 0.000558, 0.000134, 0.032974]","[1, -1, 1, -1, 1, -1, 1, -1, 1, -1, 1, -1, -1]"
metaverse,Zepeto,test,0,0.028804,True,1,1,1,19,6,1136,0.168056,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40]","[0.0, 0.028804, 0.000229, 0.001857, 0.035278, 0.289134, 0.000369, 0.025492, 0.337503, 0.040907, 0.676413, 0.000123, 0.000369]","[1, -1, 1, -1, 1, -1, -1, 1, -1, 1, 1, -1, -1]"
metaverse,Zepeto,pretrain,0,0.045977,True,1,2,0,19,6,1136,0.168056,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40]","[0.0, 0.045977, 0.000236, 0.000561, 0.028491, 0.07944, 0.025876, 0.397783, 0.040908, 0.623952, 0.00023, 7.1e-05, 0.035175]","[1, -1, 1, -1, 1, -1, 1, -1, 1, -1, 1, -1, -1]"
metaverse,Zepeto,test,0,0.034982,True,1,1,1,19,6,1136,0.168056,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40]","[0.0, 0.034982, 0.000111, 0.000816, 0.028266, 0.147103, 0.028441, 0.327949, 0.043354, 0.670102, 0.000145, 0.000454]","[1, -1, 1, -1, 1, -1, 1, -1, 1, 1, -1, -1]"
metaverse,Zepeto,pretrain,0,0.029272,True,1,2,0,19,6,1136,0.168056,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40]","[0.0, 0.029272, 0.000171, 0.000228, 0.028144, 0.216997, 0.000313, 0.029614, 0.256851, 0.04306, 1.372867, 0.000389, 0.000108, 0.031489]","[1, -1, 1, -1, 1, -1, -1, 1, -1, 1, -1, 1, -1, -1]"
metaverse,Zepeto,test,0,0.031909,True,1,1,1,19,6,1136,0.168056,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40]","[0.0, 0.031909, 0.000181, 0.000576, 0.031526, 0.274334, 0.000613, 0.000929, 0.024649, 0.192562, 0.042856, 1.756475, 0.000118, 0.000389]","[1, -1, 1, -1, 1, -1, -1, -1, 1, -1, 1, 1, -1, -1]"
metaverse,Zepeto,pretrain,0,0.031731,True,1,1,1,19,6,1136,0.168056,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40]","[0.0, 0.031731, 0.000159, 0.000498, 0.026335, 0.346624, 0.027581, 0.118932, 0.046428, 1.768285, 0.000134, 0.000316]","[1, -1, 1, -1, 1, -1, 1, -1, 1, 1, -1, -1]"
metaverse,Zepeto,test,0,0.033696,True,1,2,0,19,6,1136,0.168056,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40]","[0.0, 0.033696, 0.000138, 0.000616, 0.02647, 0.41059, 0.000375, 0.03424, 0.042391, 0.042629, 1.959409, 0.000193, 6.6e-05, 0.026271]","[1, -1, 1, -1, 1, -1, -1, 1, -1, 1, -1, 1, -1, -1]"
metaverse,Zepeto,test,0,0.031139,True,1,1,1,19,6,1136,0.168056,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40]","[0.0, 0.031139, 5.8e-05, 0.000908, 0.026133, 0.480225, 0.000882, 0.0006, 0.041284, 0.006999, 0.066873, 1.94558, 0.000111, 0.000533]","[1, -1, 1, -1, 1, -1, -1, -1, 1, -1, 1, 1, -1, -1]"
metaverse,Zepeto,test,0,0.036406,True,1,2,0,19,6,1136,0.168056,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40]","[0.0, 0.036406, 0.00062, 0.50081, 0.038931, 0.089493, 0.03342, 0.046873, 0.03737, 1.855538, 0.000439, 0.000326, 0.016569]","[1, -1, 1, -1, 1, -1, 1, -1, 1, -1, 1, -1, -1]"
metaverse,Zepeto,pretrain,0,0.049147,True,1,1,1,19,6,1136,0.168056,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40]","[0.0, 0.049147, 0.001066, 0.000362, 0.034254, 0.070612, 0.000292, 0.035044, 0.45891, 0.036854, 0.709406, 6.1e-05, 0.000176]","[1, -1, 1, -1, 1, -1, -1, 1, -1, 1, 1, -1, -1]"
metaverse,Zepeto,downstream_train,0,0.037416,True,1,1,1,19,6,1136,0.168056,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40]","[0.0, 0.037416, 0.000493, 0.0004, 0.034258, 0.139718, 0.000537, 0.000345, 0.025916, 0.398505, 0.0367, 0.711447, 9.8e-05, 0.000373]","[1, -1, 1, -1, 1, -1, -1, -1, 1, -1, 1, 1, -1, -1]"
metaverse,Zepeto,pretrain,0,0.032036,True,1,1,1,19,6,1136,0.168056,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40]","[0.0, 0.032036, 0.000462, 0.00043, 0.034117, 0.215765, 0.000131, 0.022944, 0.326349, 0.03654, 0.759707, 0.000176, 0.000692]","[1, -1, 1, -1, 1, -1, -1, 1, -1, 1, 1, -1, -1]"
metaverse,Zepeto,pretrain,0,0.026733,True,1,1,1,19,6,1136,0.168056,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40]","[0.0, 0.026733, 0.000326, 0.001159, 0.033419, 0.28381, 0.001141, 0.045996, 0.234409, 0.049683, 7.826079, 0.000115, 0.000268]","[1, -1, 1, -1, 1, -1, -1, 1, -1, 1, 1, -1, -1]"
metaverse,Zepeto,downstream_train,0,0.030352,True,1,1,1,19,6,1136,0.168056,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40]","[0.0, 0.030352, 0.000431, 0.000901, 0.027981, 0.351656, 0.00052, 0.000336, 0.027673, 0.182755, 0.036145, 7.836514, 0.000161, 0.000427]","[1, -1, 1, -1, 1, -1, -1, -1, 1, -1, 1, 1, -1, -1]"
metaverse,Zepeto,pretrain,0,0.031455,True,1,1,1,19,6,1136,0.168056,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40]","[0.0, 0.031455, 0.000262, 0.000612, 0.031257, 0.40998, 0.000668, 0.000383, 0.026983, 0.112249, 0.112799, 7.989989, 0.000721, 0.00087]","[1, -1, 1, -1, 1, -1, -1, -1, 1, -1, 1, 1, -1, -1]"
metaverse,Zepeto,pretrain,0,0.026594,True,1,1,1,19,6,1136,0.168056,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40]","[0.0, 0.026594, 0.000168, 0.000793, 0.031067, 0.479093, 0.027179, 0.044197, 0.116141, 7.987546, 0.000104, 0.000943]","[1, -1, 1, -1, 1, -1, 1, -1, 1, 1, -1, -1]"
metaverse,Zepeto,pretrain,0,0.022814,True,1,1,1,19,6,1136,0.168056,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40]","[0.0, 0.022814, 7.5e-05, 0.001958, 0.02981, 0.548009, 0.000569, 0.000191, 0.026461, 0.006808, 0.080557, 7.989934, 0.000133, 0.003029]","[1, -1, 1, -1, 1, -1, -1, -1, 1, -1, 1, 1, -1, -1]"
metaverse,Zepeto,downstream_train,0,0.035125,True,1,1,1,19,6,1136,0.168056,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40]","[0.0, 0.035125, 0.000401, 0.00074, 0.028728, 0.070588, 0.027642, 0.34042, 0.048217, 0.000288, 7.440811, 0.000111, 0.000363]","[1, -1, 1, -1, 1, -1, 1, -1, 1, 1, 1, -1, -1]"
metaverse,Zepeto,downstream_train,0,0.037962,True,1,1,1,19,6,1136,0.168056,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 46, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40]","[0.0, 0.037962, 0.000486, 0.003456, 0.025975, 0.127789, 0.025241, 0.274354, 0.037701, 0.010378, 0.000283, 0.000131, 0.008158, 0.001243, 0.000837, 0.001233, 0.000803, 0.000665, 0.006399, 0.000214, 0.000211, 0.000209, 6.8e-05, 0.000114, 0.004271, 0.007624, 0.000192, 0.000174, 0.000174, 0.00016, 7.448372, 0.000114, 0.000353]","[1, -1, 1, -1, 1, -1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, -1, -1]"
metaverse,Zepeto,pretrain,0,0.038474,True,1,2,0,19,6,1136,0.168056,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40]","[0.0, 0.038474, 0.00016, 0.001721, 0.022771, 0.206669, 0.032104, 0.189322, 0.047339, 0.008632, 0.001229, 0.000842, 0.001235, 0.000796, 0.000663, 0.000932, 0.000528, 0.000285, 0.017323, 0.000188, 0.000175, 0.000174, 0.000159, 0.000509, 0.00015, 0.000102, 0.002046, 0.00023, 7.460092, 9.3e-05, 2.9e-05, 0.031934]","[1, -1, 1, -1, 1, -1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, -1, -1]"
metaverse,Zepeto,pretrain,0,0.030394,True,1,1,1,19,6,1136,0.168056,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40]","[0.0, 0.030394, 0.00022, 0.000719, 0.024059, 0.315101, 0.038649, 0.074428, 0.036898, 7.415318, 0.000113, 0.000368]","[1, -1, 1, -1, 1, -1, 1, -1, 1, 1, -1, -1]"
metaverse,Zepeto,pretrain,0,0.030897,True,1,1,1,19,6,1136,0.168056,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40]","[0.0, 0.030897, 0.000191, 0.000876, 0.027935, 0.348164, 0.03587, 0.034443, 0.037168, 0.000706, 0.009465, 0.00964, 0.002079, 0.012876, 0.001479, 0.000446, 0.038337, 7.378598, 6.2e-05, 0.00015]","[1, -1, 1, -1, 1, -1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, -1]"
metaverse,Zepeto,pretrain,0,0.032818,True,1,1,1,19,6,1136,0.168056,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 2091, 40, 40, 40, 40, 40, 40]","[0.0, 0.032818, 0.000351, 0.000956, 0.028519, 0.409731, 0.024995, 0.009153, 0.067891, 0.011722, 0.000546, 0.00046, 0.000439, 0.002355, 0.0069, 0.008426, 0.030875, 24.745159, 0.001687, 0.000759]","[1, -1, 1, -1, 1, -1, 1, -1, 1, 1, 1, 1, 1, -1, 1, 1, 1, 1, -1, -1]"
metaverse,Zepeto,test,0,0.064387,True,1,1,1,19,6,1136,0.168056,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40]","[0.0, 0.064387, 0.000736, 0.001452, 0.035415, 0.078717, 0.00156, 0.02649, 0.694997, 0.046296, 0.908968, 9.3e-05, 0.000423]","[1, -1, 1, -1, 1, -1, -1, 1, -1, 1, 1, -1, -1]"
metaverse,Zepeto,pretrain,0,0.056561,True,1,1,1,19,6,1136,0.168056,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40]","[0.0, 0.056561, 0.000609, 0.001712, 0.039823, 0.143639, 0.00033, 0.029662, 0.623516, 0.06297, 0.898685, 0.000143, 0.000602]","[1, -1, 1, -1, 1, -1, -1, 1, -1, 1, 1, -1, -1]"
metaverse,Zepeto,pretrain,0,0.05017,True,1,2,0,19,6,1136,0.168056,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40]","[0.0, 0.05017, 0.000564, 0.002247, 0.039449, 0.213795, 0.000441, 0.03285, 0.55134, 0.056583, 1.113901, 0.000194, 6.2e-05, 0.027122]","[1, -1, 1, -1, 1, -1, -1, 1, -1, 1, -1, 1, -1, -1]"
metaverse,Zepeto,downstream_train,0,0.034824,True,1,1,1,19,6,1136,0.168056,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40]","[0.0, 0.034824, 0.000452, 0.00158, 0.034843, 0.57158, 0.028371, 0.197115, 0.14988, 0.929795, 0.000142, 0.000417]","[1, -1, 1, -1, 1, -1, 1, -1, 1, 1, -1, -1]"
metaverse,Zepeto,pretrain,0,0.028572,True,1,1,1,19,6,1136,0.168056,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40]","[0.0, 0.028572, 0.000289, 0.001175, 0.02989, 0.096346, 0.000629, 0.000689, 0.028902, 0.387075, 0.037197, 0.507286, 7.7e-05, 0.000284]","[1, -1, 1, -1, 1, -1, -1, -1, 1, -1, 1, 1, -1, -1]"
metaverse,Zepeto,pretrain,0,0.032632,True,1,2,0,19,6,1136,0.168056,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40]","[0.0, 0.032632, 0.00024, 0.000717, 0.032845, 0.153093, 0.039603, 0.30765, 0.036718, 0.080469, 0.000896, 6.1e-05, 0.030015]","[1, -1, 1, -1, 1, -1, 1, -1, 1, -1, 1, -1, -1]"
metaverse,Zepeto,downstream_train,0,0.060999,True,1,1,1,19,6,1136,0.168056,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40]","[0.0, 0.060999, 0.000521, 0.001374, 0.03333, 0.660505, 0.031386, 0.402755, 0.145901, 17.085622, 9.7e-05, 0.000933]","[1, -1, 1, -1, 1, -1, 1, -1, 1, 1, -1, -1]"
metaverse,Zepeto,pretrain,0,0.056798,True,1,1,1,19,6,1136,0.168056,"[60, 48, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40]","[0.0, 0.056798, 0.000485, 0.001341, 0.033312, 0.729867, 0.028682, 0.33618, 0.044416, 0.015, 17.144184, 0.000123, 0.000387]","[1, -1, 1, -1, 1, -1, 1, -1, 1, 1, 1, -1, -1]"
